person_id;studycode;choice;purpose;av_bf;av_v;av_cp;av_cs;av_pt;c_cp;c_cs;c_pt;tt_bf;tt_v;tt_cp;tt_cs;tt_pt;acc_cp;acc_cs;acc_pt;r_cp;s_pt;tr_pt;cost;time;acc;risk;trns;freq;distance;count
435P;wave2;4;2;0;0;1;1;1;15.4;21.7;13.2;-97;-97;104;78;186;13;13;26;10;15;3;0;0;0;0;1;0;52.04751;8
435P;wave2;3;2;0;0;1;1;1;12.1;38;10.3;-97;-97;104;78;232;13;13;21;20;20;2;0;0;0;0;1;0;52.04751;8
435P;wave2;3;2;0;0;1;1;1;8.8;38;13.2;-97;-97;83;98;139;8;17;26;20;15;4;0;0;0;0;1;0;52.04751;8
435P;wave2;3;2;0;0;1;1;1;8.8;29.9;10.3;-97;-97;83;59;186;13;8;21;20;10;3;0;0;0;0;1;0;52.04751;8
436P;wave2;5;1;0;0;1;1;1;11.7;25.1;6.4;-97;-97;52;49;30;7;14;7;10;15;3;0;0;0;1;0;0;49.45863;8
436P;wave2;5;1;0;0;1;1;1;11.7;32;6.4;-97;-97;69;49;49;14;7;6;10;10;1;0;0;0;1;0;0;49.45863;8
436P;wave2;5;1;0;0;1;1;1;9.2;18.3;8.8;-97;-97;69;81;40;7;7;5;20;10;3;0;0;0;1;0;0;49.45863;8
436P;wave2;5;1;0;0;1;1;1;6.7;18.3;6.4;-97;-97;52;65;49;10;7;7;20;20;3;0;0;0;1;0;0;49.45863;8
436P;wave2;5;1;0;0;1;1;1;11.7;32;11.2;-97;-97;69;49;49;10;14;5;5;20;3;0;0;0;1;0;0;49.45863;8
436P;wave2;5;1;0;0;1;1;1;9.2;18.3;8.8;-97;-97;69;81;49;7;14;7;5;10;1;0;0;0;1;0;0;49.45863;8
436P;wave2;5;1;0;0;1;1;1;6.7;18.3;6.4;-97;-97;69;81;30;14;14;6;5;20;2;0;0;0;1;0;0;49.45863;8
436P;wave2;5;1;0;0;1;1;1;6.7;25.1;6.4;-97;-97;87;81;49;14;7;5;5;15;2;0;0;0;1;0;0;49.45863;8
437P;pretest;5;1;0;0;1;0;1;7;-97;8.6;-97;-97;65;-97;72;14;-97;5;5;20;3;0;0;1;0;1;1;52.384;8
437P;pretest;5;1;0;0;1;0;1;12.3;-97;6.2;-97;-97;46;-97;72;8;-97;7;10;16;2;0;0;1;0;1;1;52.384;8
437P;pretest;5;1;0;0;1;0;1;7;-97;10.9;-97;-97;57;-97;62;11;-97;7;10;13;3;0;0;1;0;1;1;52.384;8
437P;pretest;5;1;0;0;1;0;1;9.7;-97;10.9;-97;-97;57;-97;62;11;-97;5;5;13;3;0;0;1;0;1;1;52.384;8
437P;pretest;5;1;0;0;1;0;1;12.3;-97;8.6;-97;-97;57;-97;62;8;-97;5;20;20;2;0;0;1;0;1;1;52.384;8
437P;pretest;5;1;0;0;1;0;1;12.3;-97;8.6;-97;-97;65;-97;72;11;-97;5;20;13;3;0;0;1;0;1;1;52.384;8
437P;pretest;5;1;0;0;1;0;1;12.3;-97;10.9;-97;-97;46;-97;52;14;-97;5;10;16;4;0;0;1;0;1;1;52.384;8
437P;pretest;5;1;0;0;1;0;1;7;-97;10.9;-97;-97;46;-97;52;14;-97;7;20;16;2;0;0;1;0;1;1;52.384;8
438P;pretest;5;3;0;1;1;0;1;2;-97;3.6;-97;15;15;-97;10;3;-97;13;10;3;0;0;0;1;1;0;0;3.512;8
438P;pretest;5;3;0;1;1;0;1;2;-97;2.9;-97;15;10;-97;10;3;-97;15;10;3;1;0;0;1;1;0;0;3.512;8
438P;pretest;2;3;0;1;1;0;1;3.5;-97;2.9;-97;15;13;-97;12;3;-97;13;5;3;0;0;0;1;1;0;0;3.512;8
438P;pretest;5;3;0;1;1;0;1;2;-97;3.6;-97;15;15;-97;14;3;-97;13;10;3;0;0;0;1;1;0;0;3.512;8
438P;pretest;5;3;0;1;1;0;1;2.8;-97;3.6;-97;15;13;-97;10;3;-97;13;5;3;1;0;0;1;1;0;0;3.512;8
438P;pretest;5;3;0;1;1;0;1;2.8;-97;2.1;-97;15;13;-97;14;3;-97;13;20;3;0;0;0;1;1;0;0;3.512;8
438P;pretest;2;3;0;1;1;0;1;3.5;-97;2.9;-97;15;15;-97;14;3;-97;15;5;3;1;0;0;1;1;0;0;3.512;8
438P;pretest;2;3;0;1;1;0;1;2.8;-97;2.1;-97;15;10;-97;14;3;-97;10;20;3;1;0;0;1;1;0;0;3.512;8
439P;wave1;2;1;0;1;1;1;1;2;10.3;3.4;-97;26;17;18;20;3;6;7;20;6;1;0;1;0;0;0;0;4.697374;8
439P;wave1;2;1;0;1;1;1;1;2.8;10.3;2.6;-97;26;19;16;29;4;4;5;20;10;0;0;1;0;0;0;0;4.697374;8
439P;wave1;2;1;0;1;1;1;1;3.5;5.9;3.4;-97;26;19;16;24;4;4;7;10;6;0;0;1;0;0;0;0;4.697374;8
439P;wave1;2;1;0;1;1;1;1;2.8;8.1;3.4;-97;26;17;16;24;3;3;7;5;10;0;0;1;0;0;0;0;4.697374;8
439P;wave1;2;1;0;1;1;1;1;2;8.1;2.6;-97;26;17;13;24;4;3;5;20;3;0;0;1;0;0;0;0;4.697374;8
439P;wave1;2;1;0;1;1;1;1;2;5.9;1.9;-97;26;19;16;24;3;6;7;10;6;0;0;1;0;0;0;0;4.697374;8
439P;wave1;2;1;0;1;1;1;1;2.8;8.1;3.4;-97;26;13;13;20;6;6;5;10;3;0;0;1;0;0;0;0;4.697374;8
439P;wave1;2;1;0;1;1;1;1;3.5;10.3;3.4;-97;26;13;13;24;3;3;8;20;6;0;0;1;0;0;0;0;4.697374;8
440P;wave1;5;3;0;1;1;1;1;2;9.4;2.6;-97;63;30;32;24;6;6;16;5;10;2;0;0;0;1;1;0;9.929005;8
440P;wave1;5;3;0;1;1;1;1;2.8;9.4;3.5;-97;63;30;32;28;3;3;12;20;3;3;0;0;0;1;1;0;9.929005;8
440P;wave1;5;3;0;1;1;1;1;2;9.4;2.6;-97;63;24;28;34;4;3;19;20;10;3;0;0;0;1;1;0;9.929005;8
440P;wave1;5;3;0;1;1;1;1;2.8;9.4;3.5;-97;63;30;32;34;3;6;19;5;3;1;0;0;0;1;1;0;9.929005;8
440P;wave1;5;3;0;1;1;1;1;3.5;16.4;2.6;-97;63;30;23;34;6;3;16;10;3;1;0;0;0;1;1;0;9.929005;8
440P;wave1;5;3;0;1;1;1;1;3.5;16.4;4.5;-97;63;30;23;34;4;6;12;5;10;3;0;0;0;1;1;0;9.929005;8
440P;wave1;5;3;0;1;1;1;1;3.5;12.9;2.6;-97;63;24;23;24;3;6;19;10;6;3;0;0;0;1;1;0;9.929005;8
440P;wave1;5;3;0;1;1;1;1;2;12.9;2.6;-97;63;34;32;34;6;3;12;5;6;2;0;0;0;1;1;0;9.929005;8
442P;wave2;4;2;1;0;1;1;1;2.8;4.1;2.6;42;-97;11;13;6;4;8;19;5;3;0;0;0;0;1;1;1;2.310367;8
442P;wave2;5;2;1;0;1;1;1;2;4.1;1.9;42;-97;11;13;4;8;8;16;5;10;0;0;0;0;1;1;1;2.310367;8
442P;wave2;4;2;1;0;1;1;1;2;4.1;1.9;42;-97;8;10;6;6;4;19;20;10;1;0;0;0;1;1;1;2.310367;8
442P;wave2;5;2;1;0;1;1;1;3.5;7.1;1.9;42;-97;11;8;6;8;4;16;10;3;0;0;0;0;1;1;1;2.310367;8
442P;wave2;4;2;1;0;1;1;1;3.5;5.6;1.9;42;-97;8;8;4;4;8;19;10;6;1;0;0;0;1;1;1;2.310367;8
442P;wave2;5;2;1;0;1;1;1;2;5.6;1.9;42;-97;14;13;6;8;4;13;5;6;0;0;0;0;1;1;1;2.310367;8
442P;wave2;5;2;1;0;1;1;1;3.5;7.1;3.4;42;-97;11;8;6;6;8;13;5;10;1;0;0;0;1;1;1;2.310367;8
442P;wave2;5;2;1;0;1;1;1;2.8;4.1;2.6;42;-97;11;13;5;4;4;13;20;3;1;0;0;0;1;1;1;2.310367;8
443P;wave1;5;2;0;1;1;1;1;2.8;12.7;2.6;-97;30;25;20;18;4;4;3;20;20;1;0;0;0;0;1;0;3.794058;8
443P;wave1;5;2;0;1;1;1;1;2;10;2.6;-97;30;22;17;15;4;3;3;20;10;2;0;0;0;0;1;0;3.794058;8
443P;wave1;5;2;0;1;1;1;1;2;7.3;1.9;-97;30;25;20;15;3;6;4;10;15;1;0;0;0;0;1;0;3.794058;8
443P;wave1;5;2;0;1;1;1;1;3.5;7.3;3.4;-97;30;25;20;15;4;4;4;10;15;2;0;0;0;0;1;0;3.794058;8
443P;wave1;5;2;0;1;1;1;1;3.5;12.7;3.4;-97;30;18;17;15;3;3;5;20;15;1;0;0;0;0;1;0;3.794058;8
443P;wave1;5;2;0;1;1;1;1;2;12.7;3.4;-97;30;22;23;13;3;6;4;20;15;3;0;0;0;0;1;0;3.794058;8
443P;wave1;5;2;0;1;1;1;1;2.8;10;3.4;-97;30;18;17;13;6;6;3;10;10;1;0;0;0;0;1;0;3.794058;8
443P;wave1;5;2;0;1;1;1;1;2.8;10;3.4;-97;30;22;20;15;3;3;4;5;20;1;0;0;0;0;1;0;3.794058;8
444P;wave1;4;1;0;1;1;1;1;3.5;8.1;1.9;-97;23;13;13;9;3;6;8;10;6;2;0;0;1;0;0;0;3.860127;8
444P;wave1;4;1;0;1;1;1;1;2;5.9;1.9;-97;23;13;15;13;4;3;8;20;10;2;0;0;1;0;0;0;3.860127;8
444P;wave1;5;1;0;1;1;1;1;3.5;10.3;1.9;-97;23;17;13;13;6;3;6;10;3;0;0;0;1;0;0;0;3.860127;8
444P;wave1;5;1;0;1;1;1;1;2;5.9;1.9;-97;23;17;18;9;6;6;6;5;10;1;0;0;1;0;0;0;3.860127;8
444P;wave1;5;1;0;1;1;1;1;2;8.1;1.9;-97;23;19;18;13;6;3;5;5;6;1;0;0;1;0;0;0;3.860127;8
444P;wave1;5;1;0;1;1;1;1;3.5;10.3;3.4;-97;23;17;13;13;4;6;5;5;10;2;0;0;1;0;0;0;3.860127;8
444P;wave1;5;1;0;1;1;1;1;2.8;5.9;2.6;-97;23;17;18;13;3;6;8;5;3;0;0;0;1;0;0;0;3.860127;8
444P;wave1;5;1;0;1;1;1;1;2.8;5.9;2.6;-97;23;17;18;10;3;3;5;20;3;2;0;0;1;0;0;0;3.860127;8
445P;wave2;2;2;0;1;1;1;1;2;3.4;1.9;-97;7;10;8;4;4;8;9;10;6;0;0;0;0;1;0;0;1.451748;8
445P;wave2;2;2;0;1;1;1;1;3.5;3.4;3.4;-97;7;10;8;4;6;6;9;10;6;0;0;0;0;1;0;0;1.451748;8
445P;wave2;2;2;0;1;1;1;1;2;4.7;2.6;-97;7;8;6;4;6;4;8;20;3;0;0;0;0;1;0;0;1.451748;8
445P;wave2;2;2;0;1;1;1;1;2.8;5.9;2.6;-97;7;10;8;5;6;6;8;20;10;0;0;0;0;1;0;0;1.451748;8
445P;wave2;2;2;0;1;1;1;1;2;5.9;3.4;-97;7;8;10;3;4;8;9;20;6;1;0;0;0;1;0;0;1.451748;8
445P;wave2;2;2;0;1;1;1;1;2.8;4.7;3.4;-97;7;8;8;4;4;4;9;5;10;0;0;0;0;1;0;0;1.451748;8
445P;wave2;2;2;0;1;1;1;1;2.8;4.7;3.4;-97;7;6;6;3;8;8;8;10;3;0;0;0;0;1;0;0;1.451748;8
445P;wave2;2;2;0;1;1;1;1;3.5;5.9;3.4;-97;7;6;6;4;4;4;11;20;6;0;0;0;0;1;0;0;1.451748;8
446P;wave3;5;1;0;1;1;1;1;2.8;9.3;3.3;-97;51;25;24;11;6;4;7;5;15;1;0;0;0;0;1;0;11.60288;8
446P;wave3;5;1;0;1;1;1;1;2;6.8;2.4;-97;51;20;19;8;8;8;7;20;20;1;0;0;0;0;1;0;11.60288;8
446P;wave3;5;1;0;1;1;1;1;2;11.8;4.2;-97;51;20;19;8;6;6;11;5;15;0;0;0;0;0;1;0;11.60288;8
446P;wave3;5;1;0;1;1;1;1;2;9.3;2.4;-97;51;15;14;14;8;4;9;20;15;0;0;0;0;0;1;0;11.60288;8
446P;wave3;5;1;0;1;1;1;1;2.8;6.8;4.2;-97;51;20;24;14;4;8;9;5;20;0;0;0;0;0;1;0;11.60288;8
446P;wave3;5;1;0;1;1;1;1;2.8;9.3;4.2;-97;51;15;19;8;4;4;7;20;20;1;0;0;0;0;1;0;11.60288;8
446P;wave3;5;1;0;1;1;1;1;2;9.3;4.2;-97;51;25;24;8;8;6;9;5;15;0;0;0;0;0;1;0;11.60288;8
446P;wave3;5;1;0;1;1;1;1;3.5;9.3;4.2;-97;51;20;24;11;4;6;7;20;10;0;0;0;0;0;1;0;11.60288;8
447P;wave3;5;1;0;0;1;1;1;4.9;20.8;5.5;-97;-97;30;38;35;8;6;15;5;10;1;0;0;0;0;0;0;22.95807;8
447P;wave3;5;1;0;0;1;1;1;2.8;11.9;4;-97;-97;50;38;28;4;8;18;20;15;0;0;0;0;0;0;0;22.95807;8
447P;wave3;5;1;0;0;1;1;1;2.8;20.8;7;-97;-97;30;28;28;8;6;15;10;15;0;0;0;0;0;0;0;22.95807;8
447P;wave3;5;1;0;0;1;1;1;2.8;16.3;5.5;-97;-97;30;38;28;4;4;22;10;15;0;0;0;0;0;0;0;22.95807;8
447P;wave3;5;1;0;0;1;1;1;4.9;20.8;4;-97;-97;50;47;35;6;8;18;10;20;0;0;0;0;0;0;0;22.95807;8
447P;wave3;5;1;0;0;1;1;1;4.9;20.8;7;-97;-97;40;28;35;6;4;22;20;10;1;0;0;0;0;0;0;22.95807;8
447P;wave3;5;1;0;0;1;1;1;4.9;16.3;5.5;-97;-97;30;28;21;6;6;22;5;20;0;0;0;0;0;0;0;22.95807;8
447P;wave3;5;1;0;0;1;1;1;4.9;11.9;5.5;-97;-97;50;47;35;6;8;18;10;10;0;0;0;0;0;0;0;22.95807;8
448P;wave2;4;2;0;1;1;1;1;2.8;3.9;3.5;-97;12;9;11;18;4;8;7;5;3;0;0;0;0;1;0;0;1.779414;8
448P;wave2;4;2;0;1;1;1;1;2;3.9;2.6;-97;12;9;11;10;8;8;6;5;10;0;0;0;0;1;0;0;1.779414;8
448P;wave2;4;2;0;1;1;1;1;3.5;6.8;4.5;-97;12;9;7;18;6;8;4;5;10;1;0;0;0;1;0;0;1.779414;8
448P;wave2;4;2;0;1;1;1;1;2;3.9;2.6;-97;12;7;9;18;6;4;7;20;10;1;0;0;0;1;0;0;1.779414;8
448P;wave2;4;2;0;1;1;1;1;2.8;3.9;3.5;-97;12;9;11;14;4;4;4;20;3;1;0;0;0;1;0;0;1.779414;8
448P;wave2;5;2;0;1;1;1;1;3.5;5.4;2.6;-97;12;7;7;10;4;8;7;10;6;1;0;0;0;1;0;0;1.779414;8
448P;wave2;5;2;0;1;1;1;1;3.5;6.8;2.6;-97;12;9;7;18;8;4;6;10;3;0;0;0;0;1;0;0;1.779414;8
448P;wave2;5;2;0;1;1;1;1;2;5.4;2.6;-97;12;12;11;18;8;4;4;5;6;0;0;0;0;1;0;0;1.779414;8
449P;wave2;5;1;0;0;1;1;1;3;9.4;3.2;-97;-97;38;29;60;4;6;15;5;3;3;1;1;1;0;1;1;15.74685;8
449P;wave2;3;1;0;0;1;1;1;2.2;16.5;3.2;-97;-97;23;29;48;8;6;19;5;3;2;1;1;1;0;1;1;15.74685;8
449P;wave2;5;1;0;0;1;1;1;2.2;13;4.4;-97;-97;23;29;36;6;6;19;10;6;2;1;1;1;0;1;1;15.74685;8
449P;wave2;5;1;0;0;1;1;1;3;13;4.4;-97;-97;23;29;36;6;4;15;5;10;2;1;1;1;0;1;1;15.74685;8
449P;wave2;5;1;0;0;1;1;1;3.8;9.4;3.2;-97;-97;23;29;48;8;6;12;10;6;3;1;1;1;0;1;1;15.74685;8
449P;wave2;5;1;0;0;1;1;1;3;9.4;3.2;-97;-97;31;22;60;8;8;12;20;10;2;1;1;1;0;1;1;15.74685;8
449P;wave2;5;1;0;0;1;1;1;3;13;5.6;-97;-97;38;36;60;8;6;19;20;3;3;1;1;1;0;1;1;15.74685;8
449P;wave2;5;1;0;0;1;1;1;3.8;13;3.2;-97;-97;38;36;60;6;6;19;10;10;1;1;1;1;0;1;1;15.74685;8
450P;wave2;2;1;0;1;1;1;1;3.5;11.6;4.3;-97;45;34;32;48;6;6;11;10;10;0;0;0;0;0;0;0;7.620586;8
450P;wave2;5;1;0;1;1;1;1;2;14.8;4.3;-97;45;20;25;38;8;6;11;5;3;1;0;0;0;0;0;0;7.620586;8
450P;wave2;5;1;0;1;1;1;1;2.8;8.5;4.3;-97;45;34;25;48;4;6;9;5;3;2;0;0;0;0;0;0;7.620586;8
450P;wave2;2;1;0;1;1;1;1;2.8;8.5;4.3;-97;45;27;19;48;8;8;7;20;10;1;0;0;0;0;0;0;7.620586;8
450P;wave2;5;1;0;1;1;1;1;2.8;11.6;5.9;-97;45;20;25;28;6;4;9;5;10;1;0;0;0;0;0;0;7.620586;8
450P;wave2;5;1;0;1;1;1;1;2.8;11.6;7.6;-97;45;34;32;48;8;6;11;20;3;2;0;0;0;0;0;0;7.620586;8
450P;wave2;2;1;0;1;1;1;1;3.5;8.5;4.3;-97;45;20;25;38;8;6;7;10;6;2;0;0;0;0;0;0;7.620586;8
450P;wave2;5;1;0;1;1;1;1;2;11.6;5.9;-97;45;20;25;28;6;6;11;10;6;1;0;0;0;0;0;0;7.620586;8
451P;wave2;5;2;0;1;1;1;1;3.5;3.9;3.4;-97;11;12;9;14;6;6;6;10;6;0;0;0;0;0;0;0;1.779414;8
451P;wave2;5;2;0;1;1;1;1;2;5.4;2.6;-97;11;9;7;14;6;4;4;20;3;0;0;0;0;0;0;0;1.779414;8
451P;wave2;5;2;0;1;1;1;1;2;6.8;3.4;-97;11;9;11;10;4;8;6;20;6;1;0;0;0;0;0;0;1.779414;8
451P;wave2;5;2;0;1;1;1;1;3.5;6.8;3.4;-97;11;7;7;14;4;4;7;20;6;0;0;0;0;0;0;0;1.779414;8
451P;wave2;5;2;0;1;1;1;1;2.8;5.4;3.4;-97;11;9;9;14;4;4;6;5;10;0;0;0;0;0;0;0;1.779414;8
451P;wave2;5;2;0;1;1;1;1;2.8;6.8;2.6;-97;11;12;9;18;6;6;4;20;10;0;0;0;0;0;0;0;1.779414;8
451P;wave2;5;2;0;1;1;1;1;2.8;5.4;3.4;-97;11;7;7;10;8;8;4;10;3;0;0;0;0;0;0;0;1.779414;8
451P;wave2;5;2;0;1;1;1;1;2;3.9;1.9;-97;11;12;9;14;4;8;6;10;6;0;0;0;0;0;0;0;1.779414;8
452P;wave1;3;3;0;0;1;1;1;3.5;16.8;5.4;-97;-97;46;43;44;6;6;18;10;10;1;1;0;0;0;1;0;14.71106;8
452P;wave1;4;3;0;0;1;1;1;2.8;16.8;7.5;-97;-97;33;38;31;6;4;15;5;10;2;1;0;0;0;1;0;14.71106;8
452P;wave1;4;3;0;0;1;1;1;2.8;16.8;9.5;-97;-97;46;43;44;8;6;18;20;3;3;1;0;0;0;1;0;14.71106;8
452P;wave1;3;3;0;0;1;1;1;2;21.4;5.4;-97;-97;33;38;37;8;6;18;5;3;2;1;0;0;0;1;0;14.71106;8
452P;wave1;4;3;0;0;1;1;1;2.8;12.2;5.4;-97;-97;46;38;44;4;6;15;5;3;3;1;0;0;0;1;0;14.71106;8
452P;wave1;3;3;0;0;1;1;1;3.5;12.2;5.4;-97;-97;33;38;37;8;6;11;10;6;3;1;0;0;0;1;0;14.71106;8
452P;wave1;3;3;0;0;1;1;1;2;16.8;7.5;-97;-97;33;38;31;6;6;18;10;6;2;1;0;0;0;1;0;14.71106;8
452P;wave1;4;3;0;0;1;1;1;2.8;12.2;5.4;-97;-97;41;31;44;8;8;11;20;10;2;1;0;0;0;1;0;14.71106;8
453P;wave1;2;3;0;1;1;1;1;2.8;5.2;2.6;-97;21;16;13;5;3;4;22;5;10;1;0;1;0;0;0;0;1.976602;8
453P;wave1;2;3;0;1;1;1;1;2.8;7.2;4.5;-97;21;16;15;5;6;4;26;20;10;1;0;1;0;0;0;0;1.976602;8
453P;wave1;2;3;0;1;1;1;1;2;9.2;2.6;-97;21;11;13;4;6;4;26;5;10;0;0;1;0;0;0;0;1.976602;8
453P;wave1;2;3;0;1;1;1;1;2.8;7.2;3.5;-97;21;11;13;3;4;3;22;5;20;0;0;1;0;0;0;0;1.976602;8
453P;wave1;2;3;0;1;1;1;1;3.5;5.2;2.6;-97;21;11;13;4;6;4;17;10;15;1;0;1;0;0;0;0;1.976602;8
453P;wave1;2;3;0;1;1;1;1;2;7.2;3.5;-97;21;11;13;3;4;4;26;10;15;0;0;1;0;0;0;0;1.976602;8
453P;wave1;2;3;0;1;1;1;1;2.8;5.2;2.6;-97;21;14;11;5;6;6;17;20;20;0;0;1;0;0;0;0;1.976602;8
453P;wave1;2;3;0;1;1;1;1;3.5;7.2;2.6;-97;21;16;15;5;4;4;26;10;20;0;0;1;0;0;0;0;1.976602;8
454P;wave1;2;1;0;1;1;1;1;2;3.7;1.9;-97;11;7;8;6;4;3;15;20;10;1;0;0;0;0;1;0;1.766461;8
454P;wave1;2;1;0;1;1;1;1;2;3.7;1.9;-97;11;8;9;4;6;6;12;5;10;0;0;0;0;0;1;0;1.766461;8
454P;wave1;2;1;0;1;1;1;1;3.5;6.5;3.4;-97;11;8;6;6;4;6;9;5;10;1;0;0;0;0;1;0;1.766461;8
454P;wave1;2;1;0;1;1;1;1;3.5;5.1;1.9;-97;11;7;6;4;3;6;15;10;6;1;0;0;0;0;1;0;1.766461;8
454P;wave1;2;1;0;1;1;1;1;3.5;6.5;1.9;-97;11;8;6;6;6;3;12;10;3;0;0;0;0;0;1;0;1.766461;8
454P;wave1;2;1;0;1;1;1;1;2.8;3.7;2.6;-97;11;8;9;6;3;6;15;5;3;0;0;0;0;0;1;0;1.766461;8
454P;wave1;2;1;0;1;1;1;1;2;5.1;1.9;-97;11;10;9;6;6;3;9;5;6;0;0;0;0;0;1;0;1.766461;8
454P;wave1;2;1;0;1;1;1;1;2.8;3.7;2.6;-97;11;8;9;5;3;3;9;20;3;1;0;0;0;0;1;0;1.766461;8
455P;wave3;5;3;0;0;1;1;1;11.2;21.8;17.9;-97;-97;98;74;110;16;8;21;10;40;3;0;0;0;0;1;1;49.74451;8
455P;wave3;5;3;0;0;1;1;1;6.4;21.8;10.2;-97;-97;79;92;88;12;8;21;5;30;4;0;0;0;0;1;1;49.74451;8
455P;wave3;5;3;0;0;1;1;1;8.8;30;10.2;-97;-97;59;55;66;16;16;21;20;20;2;0;0;0;0;1;1;49.74451;8
455P;wave3;5;3;0;0;1;1;1;11.2;38.1;14.1;-97;-97;59;55;110;8;12;14;10;40;2;0;0;0;0;1;1;49.74451;8
455P;wave3;5;3;0;0;1;1;1;8.8;21.8;14.1;-97;-97;79;92;110;16;8;14;10;20;2;0;0;0;0;1;1;49.74451;8
455P;wave3;5;3;0;0;1;1;1;8.8;30;17.9;-97;-97;59;55;110;12;16;18;10;40;3;0;0;0;0;1;1;49.74451;8
455P;wave3;5;3;0;0;1;1;1;6.4;38.1;14.1;-97;-97;98;92;110;8;12;21;20;20;4;0;0;0;0;1;1;49.74451;8
455P;wave3;5;3;0;0;1;1;1;8.8;30;17.9;-97;-97;79;55;66;8;16;18;5;20;4;0;0;0;0;1;1;49.74451;8
456P;wave3;2;3;0;1;1;1;1;2;7.1;7;-97;37;18;17;20;8;6;10;5;6;0;0;0;0;1;0;0;6.276417;8
456P;wave3;2;3;0;1;1;1;1;3.5;7.1;7;-97;37;14;17;26;4;6;8;20;3;0;0;0;0;1;0;0;6.276417;8
456P;wave3;2;3;0;1;1;1;1;2;7.1;4;-97;37;11;10;33;8;4;10;20;6;1;0;0;0;1;0;0;6.276417;8
456P;wave3;2;3;0;1;1;1;1;2;9;7;-97;37;14;13;20;6;6;12;5;6;0;0;0;0;1;0;0;6.276417;8
456P;wave3;2;3;0;1;1;1;1;2.8;7.1;7;-97;37;11;13;20;4;4;8;20;10;2;0;0;0;1;0;0;6.276417;8
456P;wave3;2;3;0;1;1;1;1;2.8;5.2;7;-97;37;14;17;33;4;8;10;5;10;1;0;0;0;1;0;0;6.276417;8
456P;wave3;2;3;0;1;1;1;1;2.8;7.1;5.5;-97;37;18;17;26;6;4;8;5;6;2;0;0;0;1;0;0;6.276417;8
456P;wave3;2;3;0;1;1;1;1;2;5.2;4;-97;37;14;13;20;8;8;8;20;10;2;0;0;0;1;0;0;6.276417;8
457P;wave1;3;1;0;0;1;1;1;4.1;15.3;10.6;-97;-97;30;34;41;5;3;17;5;20;1;0;0;0;1;0;1;26.81435;8
457P;wave1;3;1;0;0;1;1;1;4.1;15.3;13.4;-97;-97;42;39;59;7;5;21;20;10;2;0;0;0;1;0;1;26.81435;8
457P;wave1;4;1;0;0;1;1;1;4.1;11.1;7.7;-97;-97;42;34;59;3;5;17;5;10;2;0;0;0;1;0;1;26.81435;8
457P;wave1;3;1;0;0;1;1;1;2.9;19.5;7.7;-97;-97;30;34;48;7;5;21;5;10;1;0;0;0;1;0;1;26.81435;8
457P;wave1;4;1;0;0;1;1;1;4.1;11.1;7.7;-97;-97;36;28;59;7;7;13;20;20;1;0;0;0;1;0;1;26.81435;8
457P;wave1;3;1;0;0;1;1;1;5.2;15.3;7.7;-97;-97;42;39;59;5;5;21;10;20;0;0;0;0;1;0;1;26.81435;8
457P;wave1;3;1;0;0;1;1;1;5.2;11.1;7.7;-97;-97;30;34;48;7;5;13;10;15;2;0;0;0;1;0;1;26.81435;8
457P;wave1;3;1;0;0;1;1;1;2.9;15.3;10.6;-97;-97;30;34;41;5;5;21;10;15;1;0;0;0;1;0;1;26.81435;8
458P;wave3;3;1;0;0;1;1;1;4;15.2;13.4;-97;-97;28;26;73;8;4;5;20;15;3;0;0;0;1;1;0;22.99287;8
458P;wave3;4;1;0;0;1;1;1;5.5;15.2;23.5;-97;-97;28;35;44;4;4;4;20;20;4;0;0;0;1;1;0;22.99287;8
458P;wave3;3;1;0;0;1;1;1;4;15.2;23.5;-97;-97;46;43;44;8;6;5;5;15;2;0;0;0;1;1;0;22.99287;8
458P;wave3;4;1;0;0;1;1;1;7;15.2;23.5;-97;-97;37;43;58;4;6;4;20;10;2;0;0;0;1;1;0;22.99287;8
458P;wave3;4;1;0;0;1;1;1;5.5;15.2;18.5;-97;-97;46;43;58;6;4;4;5;15;4;0;0;0;1;1;0;22.99287;8
458P;wave3;3;1;0;0;1;1;1;4;19.3;23.5;-97;-97;37;35;44;6;6;6;5;15;2;0;0;0;1;1;0;22.99287;8
458P;wave3;4;1;0;0;1;1;1;5.5;11;23.5;-97;-97;37;43;73;4;8;5;5;20;3;0;0;0;1;1;0;22.99287;8
458P;wave3;3;1;0;0;1;1;1;4;11;13.4;-97;-97;37;35;44;8;8;4;20;20;4;0;0;0;1;1;0;22.99287;8
459P;wave1;4;3;0;0;1;1;1;31;53;53.5;-97;-97;223;183;198;15;15;10;10;60;3;0;1;0;0;0;0;133.7009;8
459P;wave1;3;3;0;0;1;1;1;24.4;72.8;53.5;-97;-97;158;148;167;20;20;8;10;30;2;0;1;0;0;0;0;133.7009;8
459P;wave1;3;3;0;0;1;1;1;17.7;92.7;53.5;-97;-97;195;209;167;10;20;10;20;60;4;0;1;0;0;0;0;133.7009;8
459P;wave1;5;3;0;0;1;1;1;24.4;92.7;42;-97;-97;223;183;239;15;15;8;20;90;2;0;1;0;0;0;0;133.7009;8
459P;wave1;5;3;0;0;1;1;1;17.7;53;30.6;-97;-97;223;183;198;10;20;10;10;60;2;0;1;0;0;0;0;133.7009;8
459P;wave1;3;3;0;0;1;1;1;24.4;72.8;53.5;-97;-97;195;183;198;10;10;10;5;90;2;0;1;0;0;0;0;133.7009;8
